"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.3.2022",1.05441760517064,1.95694990779079,0.581589186629276,0.541145453146341,1.95694990779079
"ir.3.2023",1.39520100686178,0.821838567809091,0.641814153331852,1.75108242666803,0.821838567809091
"ir.30.2021",0.480177159882859,1.05873900975298,0.363489366916946,2.84053098434034,1.05873900975298
"ir.30.2022",0.687962966111447,1.1350531177557,0.327913322375859,0.923034576558759,1.1350531177557
"ir.30.2023",0.974143251162711,0.9465972349495,0.310405107334461,2.24540128283721,0.9465972349495
"ir.31.2021",1.08129182026271,1.64734337553326,0.70426745745436,1.37139195882581,1.64734337553326
"ir.31.2022",0.717312095217544,1.14062992045893,0.277524478749812,1.16179083619303,1.14062992045893
"ir.31.2023",1.42277617317212,0.708490183295755,0.627664959966469,3.28115550938159,0.708490183295755
"ir.32.2021",1.14705185297787,1.57057819117491,0.719251044149576,0.393351758809261,1.57057819117491
"ir.32.2022",1.05531395646357,1.30417153737798,0.460338898255537,1.2757457003805,1.30417153737798
"ir.32.2023",1.15757634048178,1.95371793845992,0.286058986632224,0.634852320715906,1.95371793845992
"ir.33.2021",1.1684452778487,1.72112870030821,0.383094786743336,1.0668049030386,1.72112870030821
"ir.33.2022",0.464964254718887,1.43670149397555,0.237362292102205,1.25460448249657,1.43670149397555
"ir.33.2023",0.790936669875756,0.872604167895253,0.232313160205069,2.62922024174241,0.872604167895253
"ir.34.2021",0.860216870079797,0.975105020406197,0.738848533476008,1.98794905414739,0.975105020406197
"ir.34.2022",1.19201466980934,1.70941458083632,0.470872851594707,1.81710655661372,1.70941458083632
"ir.34.2023",1.38999993010486,0.980845806789461,0.654341025493475,2.12696280486588,0.980845806789461
"ir.35.2021",0.872966423331582,1.23610245169553,0.587461113575249,2.53702953476056,1.23610245169553
"ir.35.2022",1.10429760893089,1.01148930826585,0.535108509167441,1.59547034202381,1.01148930826585
"ir.35.2023",0.668547377009091,1.2277624704271,0.125240298065426,3.31200898331901,1.2277624704271
"ir.36.2021",0.854358078256865,1.43911837555313,0.661715018589087,1.16572633986232,1.43911837555313
"ir.36.2022",0.975024944483673,0.79569186994786,0.576279674988457,2.75430396493572,0.79569186994786
"ir.36.2023",1.51850874318432,0.829392563727024,0.535784224966862,1.28984464875445,0.829392563727024
"ir.37.2021",1.05362076612242,0.925725731697888,0.630494213630899,1.04412245178121,0.925725731697888
"ir.37.2022",0.992470247012614,0.81086082859865,0.503763286402611,1.8485415564777,0.81086082859865
