"block","trt","species","prob","graminoid","seedrate.g.plot"
"54","fd 54","POSE","0.042262","1","0.0396"
"54","fd 54","POPE","0.040811","0","0.0876"
"54","r 54","ARPU","0.61907618","1","2.1552"
"54","r 54","PASM","0.11877624","1","0.8880"
"54","r 54","KOMA","0.09598080","1","0.0477"
"54","r 54","ARFR","0.06778644","0","0.0189"
"54","r 54","BOCU","0.03299340","1","0.1398"
"54","r 54","GAAR","0.01619676","0","0.0891"
"54","r 54","ACMI","0.01319736","0","0.0069"
"54","r 54","FEID","0.01199760","1","0.0222"
"54","r 54","LIPU","0.01199760","0","0.0771"
"54","r 54","ASDR","0.00479904","0","0.0309"
"54","r 54","THFI","0.00359928","0","0.0309"
"54","r 54","SPCO","0.00119976","0","0.0027"
"54","r 54","HEVI","0.00119976","0","0.0132"
"54","r 54","POPE","0.00119976","0","0.0027"
"54","r 54","ELEL","0.00000000","1","0.0000"
"55","ir 55","BOCU","0.291661","1","1.2345"
"55","ir 55","KOMA","0.154507","1","0.0768"
"55","ir 55","RACO","0.097140","0","0.0516"
"55","ir 55","POPE","0.094918","0","0.2034"
"55","ir 55","THFI","0.090701","0","0.7776"
"55","ir 55","LIPU","0.076900","0","0.4944"
"55","ir 55","ARPU","0.070415","1","0.2451"
"55","ir 55","HEVI","0.028483","0","0.3147"
"55","ir 55","BOGR","0.027364","1","0.0408"
"55","ir 55","PASM","0.019998","1","0.1494"
"55","ir 55","FEID","0.017771","1","0.0330"
"55","ir 55","MATA","0.011506","0","0.0288"
"55","ir 55","GAAR","0.007042","0","0.0387"
"55","ir 55","ASDR","0.006052","0","0.0390"
"55","ir 55","DACA","0.005543","0","0.0153"
"55","dt 55","BOCU","0.323907","1","1.3710"
"55","dt 55","HECO","0.216558","1","1.7130"
"55","dt 55","MATA","0.096105","0","0.2403"
"55","dt 55","BOGR","0.088578","1","0.1323"
"55","dt 55","KOMA","0.054232","1","0.0270"
"55","dt 55","PASM","0.053827","1","0.4026"
"55","dt 55","POPE","0.032787","0","0.0702"
"55","dt 55","ELEL","0.030045","1","0.1200"
"55","dt 55","ARLU","0.027366","0","0.0066"
"55","dt 55","ARFR","0.017048","0","0.0048"
"55","dt 55","RACO","0.013395","0","0.0072"
"55","dt 55","ACMI","0.012325","0","0.0063"
"55","dt 55","THFI","0.011988","0","0.1029"
"55","dt 55","ASDR","0.011761","0","0.0756"
"55","dt 55","SPCO","0.010078","0","0.0222"
"55","fd 55","GAAR","0.178578","0","0.9822"
"55","fd 55","ACHY","0.129254","1","0.5613"
"55","fd 55","ARPU","0.067973","1","0.2367"
"55","fd 55","LIPU","0.062875","0","0.4044"
"55","fd 55","PASM","0.060940","1","0.4557"
"55","fd 55","ACMI","0.059919","0","0.0309"
"55","fd 55","MATA","0.057737","0","0.1443"
"55","fd 55","KOMA","0.056139","1","0.0279"
"55","fd 55","RACO","0.055831","0","0.0297"
"55","fd 55","HEVI","0.055703","0","0.6153"
"55","fd 55","BOGR","0.055117","1","0.0822"
"55","fd 55","ARLU","0.043948","0","0.0105"
"55","fd 55","POPE","0.042837","0","0.0918"
"55","fd 55","ARFR","0.036981","0","0.0102"
"55","fd 55","ELEL","0.036168","1","0.1446"
"55","r 55","PASM","0.292633703","1","2.1879"
"55","r 55","LIPU","0.261352170","0","1.6806"
"55","r 55","HEVI","0.157416751","0","1.7385"
"55","r 55","HECO","0.068617558","1","0.5427"
"55","r 55","ASDR","0.051463169","0","0.3309"
"55","r 55","ARLU","0.041372351","0","0.0099"
"55","r 55","DACA","0.035317861","0","0.0969"
"55","r 55","POPE","0.031281534","0","0.0672"
"55","r 55","ACMI","0.020181635","0","0.0105"
"55","r 55","SPCR","0.015136226","1","0.0036"
"55","r 55","MATA","0.010090817","0","0.0252"
"55","r 55","SCSC","0.007063572","1","0.0306"
"55","r 55","ELEL","0.004036327","1","0.0162"
"55","r 55","ARPU","0.004036327","1","0.0141"
"55","r 55","THFI","0.000000000","0","0.0000"
"56","ir 56","BOCU","0.171115","1","0.7242"
"56","ir 56","ACHY","0.136011","1","0.5907"
"56","ir 56","ACMI","0.121341","0","0.0624"
"56","ir 56","ARPU","0.097379","1","0.3390"
"56","ir 56","ARLU","0.080844","0","0.0195"
"56","ir 56","LIPU","0.075445","0","0.4851"
"56","ir 56","POPE","0.065498","0","0.1404"
"56","ir 56","ELEL","0.061514","1","0.2460"
"56","ir 56","THFI","0.041901","0","0.3594"
"56","ir 56","RACO","0.034577","0","0.0183"
"56","ir 56","HECO","0.031976","1","0.2529"
"56","ir 56","FEID","0.028257","1","0.0522"
"56","ir 56","MATA","0.028002","0","0.0702"
"56","ir 56","GAAR","0.016639","0","0.0915"
"56","ir 56","ASDR","0.009501","0","0.0612"
"56","dt 56","ACHY","0.254531","1","1.1055"
"56","dt 56","HECO","0.193651","1","1.5318"
"56","dt 56","BOGR","0.181395","1","0.2706"
"56","dt 56","PASM","0.084537","1","0.6321"
"56","dt 56","FEID","0.064633","1","0.1197"
"56","dt 56","ELEL","0.052427","1","0.2097"
"56","dt 56","ARFR","0.037253","0","0.0105"
"56","dt 56","ARLU","0.031068","0","0.0075"
"56","dt 56","ASDR","0.024016","0","0.1545"
"56","dt 56","DACA","0.017841","0","0.0489"
"56","dt 56","LIPU","0.017589","0","0.1131"
"56","dt 56","HEVI","0.014358","0","0.1587"
"56","dt 56","ACMI","0.011657","0","0.0060"
"56","dt 56","RACO","0.009348","0","0.0051"
"56","dt 56","THFI","0.005695","0","0.0489"
"56","fd 56","GAAR","0.140288","0","0.7716"
"56","fd 56","ACHY","0.131069","1","0.5691"
"56","fd 56","ASDR","0.117494","0","0.7557"
"56","fd 56","SCSC","0.081291","1","0.3537"
"56","fd 56","HECO","0.067964","1","0.5376"
"56","fd 56","ACMI","0.060514","0","0.0312"
"56","fd 56","HEVI","0.053595","0","0.5919"
"56","fd 56","FEID","0.048255","1","0.0894"
"56","fd 56","MATA","0.046757","0","0.1170"
"56","fd 56","SPCR","0.045025","1","0.0105"
"56","fd 56","THFI","0.044580","0","0.3822"
"56","fd 56","POPE","0.044355","0","0.0951"
"56","fd 56","SPCO","0.043900","0","0.0963"
"56","fd 56","ELEL","0.038823","1","0.1551"
"56","fd 56","ARFR","0.036089","0","0.0102"
"56","r 56","HECO","0.595652174","1","4.7115"
"56","r 56","HEVI","0.119565217","0","1.3206"
"56","r 56","BOGR","0.080434783","1","0.1200"
"56","r 56","ARFR","0.080434783","0","0.0225"
"56","r 56","DACA","0.030434783","0","0.0834"
"56","r 56","THFI","0.030434783","0","0.2610"
"56","r 56","ARPU","0.013043478","1","0.0453"
"56","r 56","SPCO","0.013043478","0","0.0285"
"56","r 56","FEID","0.010869565","1","0.0201"
"56","r 56","ASDR","0.010869565","0","0.0699"
"56","r 56","LIPU","0.008695652","0","0.0558"
"56","r 56","SCSC","0.002173913","1","0.0096"
"56","r 56","KOMA","0.002173913","1","0.0012"
"56","r 56","RACO","0.002173913","0","0.0012"
"56","r 56","MATA","0.000000000","0","0.0000"
"57","ir 57","ARPU","0.268563","1","0.9348"
"57","ir 57","ACHY","0.222365","1","0.9657"
"57","ir 57","ACMI","0.132787","0","0.0684"
"57","ir 57","ELEL","0.085876","1","0.3432"
"57","ir 57","POPE","0.077746","0","0.1668"
"57","ir 57","HECO","0.036720","1","0.2904"
"57","ir 57","SPCR","0.033187","1","0.0078"
"57","ir 57","SPCO","0.030225","0","0.0663"
"57","ir 57","ARFR","0.029752","0","0.0084"
"57","ir 57","HEVI","0.026542","0","0.2931"
"57","ir 57","MATA","0.022170","0","0.0555"
"57","ir 57","FEID","0.018220","1","0.0336"
"57","ir 57","DACA","0.007401","0","0.0204"
"57","ir 57","GAAR","0.006858","0","0.0378"
"57","ir 57","ASDR","0.001590","0","0.0102"
"57","dt 57","ACHY","0.285585","1","1.2402"
"57","dt 57","BOGR","0.187573","1","0.2799"
"57","dt 57","ARPU","0.177544","1","0.6180"
"57","dt 57","KOMA","0.082771","1","0.0411"
"57","dt 57","MATA","0.053293","0","0.1332"
"57","dt 57","ELEL","0.050635","1","0.2025"
"57","dt 57","SCSC","0.049597","1","0.2157"
"57","dt 57","ARLU","0.040922","0","0.0099"
"57","dt 57","ASDR","0.019673","0","0.1266"
"57","dt 57","DACA","0.018092","0","0.0498"
"57","dt 57","LIPU","0.014943","0","0.0960"
"57","dt 57","ACMI","0.006314","0","0.0033"
"57","dt 57","RACO","0.005635","0","0.0030"
"57","dt 57","THFI","0.004446","0","0.0381"
"57","dt 57","GAAR","0.002979","0","0.0165"
"57","fd 57","ASDR","0.144681","0","0.9303"
"57","fd 57","ACHY","0.139835","1","0.6072"
"57","fd 57","ARPU","0.076485","1","0.2664"
"57","fd 57","HECO","0.068893","1","0.5448"
"57","fd 57","LIPU","0.067947","0","0.4371"
"57","fd 57","ACMI","0.066333","0","0.0342"
"57","fd 57","DACA","0.060334","0","0.1656"
"57","fd 57","FEID","0.054506","1","0.1011"
"57","fd 57","HEVI","0.054287","0","0.5994"
"57","fd 57","RACO","0.051931","0","0.0276"
"57","fd 57","THFI","0.051922","0","0.4452"
"57","fd 57","SPCR","0.044192","1","0.0102"
"57","fd 57","SPCO","0.043478","0","0.0954"
"57","fd 57","ELEL","0.039494","1","0.1578"
"57","fd 57","ARFR","0.035681","0","0.0099"
"57","r 57","LIPU","0.413907285","0","2.6619"
"57","r 57","SCSC","0.175496689","1","0.7638"
"57","r 57","ACMI","0.119205298","0","0.0612"
"57","r 57","POPE","0.069536424","0","0.1491"
"57","r 57","THFI","0.062913907","0","0.5394"
"57","r 57","HECO","0.033112583","1","0.2619"
"57","r 57","BOCU","0.029801325","1","0.1260"
"57","r 57","DACA","0.019867550","0","0.0546"
"57","r 57","MATA","0.019867550","0","0.0498"
"57","r 57","SPCR","0.013245033","1","0.0030"
"57","r 57","POSE","0.013245033","1","0.0123"
"57","r 57","HEVI","0.013245033","0","0.1464"
"57","r 57","ARLU","0.009933775","0","0.0024"
"57","r 57","ELEL","0.003311258","1","0.0132"
"57","r 57","ARFR","0.003311258","0","0.0009"
"58","ir 58","BOCU","0.169993","1","0.7194"
"58","ir 58","ACHY","0.165762","1","0.7200"
"58","ir 58","SCSC","0.150027","1","0.6528"
"58","ir 58","LIPU","0.099300","0","0.6387"
"58","ir 58","POPE","0.072010","0","0.1545"
"58","ir 58","THFI","0.052540","0","0.4506"
"58","ir 58","RACO","0.046623","0","0.0249"
"58","ir 58","BOGR","0.046191","1","0.0690"
"58","ir 58","PASM","0.045210","1","0.3381"
"58","ir 58","ARFR","0.039282","0","0.0108"
"58","ir 58","HEVI","0.038082","0","0.4206"
"58","ir 58","HECO","0.028801","1","0.2277"
"58","ir 58","GAAR","0.017699","0","0.0975"
"58","ir 58","DACA","0.016758","0","0.0459"
"58","ir 58","ASDR","0.011722","0","0.0753"
"58","dt 58","BOCU","0.287158","1","1.2156"
"58","dt 58","HECO","0.184833","1","1.4619"
"58","dt 58","ARPU","0.104304","1","0.3630"
"58","dt 58","BOGR","0.096840","1","0.1446"
"58","dt 58","SPCR","0.086568","1","0.0201"
"58","dt 58","MATA","0.070018","0","0.1752"
"58","dt 58","ELEL","0.038154","1","0.1524"
"58","dt 58","DACA","0.031008","0","0.0852"
"58","dt 58","ASDR","0.024808","0","0.1596"
"58","dt 58","GAAR","0.014981","0","0.0825"
"58","dt 58","ACMI","0.014433","0","0.0075"
"58","dt 58","RACO","0.013333","0","0.0072"
"58","dt 58","LIPU","0.012924","0","0.0831"
"58","dt 58","THFI","0.011269","0","0.0966"
"58","dt 58","HEVI","0.009369","0","0.1035"
"58","fd 58","GAAR","0.143108","0","0.7872"
"58","fd 58","ASDR","0.122119","0","0.7854"
"58","fd 58","BOCU","0.108539","1","0.4593"
"58","fd 58","ACHY","0.093082","1","0.4044"
"58","fd 58","LIPU","0.058660","0","0.3771"
"58","fd 58","ARPU","0.056223","1","0.1956"
"58","fd 58","SCSC","0.055947","1","0.2436"
"58","fd 58","MATA","0.052367","0","0.1311"
"58","fd 58","BOGR","0.050479","1","0.0753"
"58","fd 58","ACMI","0.050237","0","0.0258"
"58","fd 58","KOMA","0.045507","1","0.0225"
"58","fd 58","RACO","0.044798","0","0.0237"
"58","fd 58","SPCO","0.041987","0","0.0921"
"58","fd 58","THFI","0.041523","0","0.3561"
"58","fd 58","ARFR","0.035424","0","0.0099"
"58","r 58","FEID","0.357041252","1","0.6612"
"58","r 58","ELEL","0.210526316","1","0.8415"
"58","r 58","ARFR","0.152204836","0","0.0423"
"58","r 58","HEVI","0.079658606","0","0.8796"
"58","r 58","SPCO","0.062588905","0","0.1374"
"58","r 58","PASM","0.046941679","1","0.3510"
"58","r 58","POPE","0.041251778","0","0.0885"
"58","r 58","ASDR","0.027027027","0","0.1737"
"58","r 58","SCSC","0.005689900","1","0.0249"
"58","r 58","SPCR","0.004267425","1","0.0009"
"58","r 58","ARPU","0.002844950","1","0.0099"
"58","r 58","THFI","0.002844950","0","0.0243"
"58","r 58","GAAR","0.002844950","0","0.0156"
"58","r 58","ARLU","0.002844950","0","0.0006"
"58","r 58","RACO","0.001422475","0","0.0009"
"59","ir 59","BOCU","0.266861","1","1.1295"
"59","ir 59","ACMI","0.168285","0","0.0867"
"59","ir 59","ARPU","0.120452","1","0.4194"
"59","ir 59","POSE","0.110708","1","0.1035"
"59","ir 59","LIPU","0.076939","0","0.4947"
"59","ir 59","SPCO","0.042600","0","0.0936"
"59","ir 59","RACO","0.038643","0","0.0204"
"59","ir 59","HEVI","0.034626","0","0.3825"
"59","ir 59","SPCR","0.033012","1","0.0075"
"59","ir 59","HECO","0.027087","1","0.2142"
"59","ir 59","FEID","0.025477","1","0.0471"
"59","ir 59","MATA","0.024026","0","0.0600"
"59","ir 59","GAAR","0.012628","0","0.0696"
"59","ir 59","DACA","0.012073","0","0.0330"
"59","ir 59","ASDR","0.006583","0","0.0423"
"59","dt 59","BOCU","0.222515","1","0.9420"
"59","dt 59","ACHY","0.165179","1","0.7173"
"59","dt 59","BOGR","0.119130","1","0.1776"
"59","dt 59","ARPU","0.115751","1","0.4029"
"59","dt 59","SPCR","0.091666","1","0.0213"
"59","dt 59","KOMA","0.060935","1","0.0303"
"59","dt 59","MATA","0.055731","0","0.1395"
"59","dt 59","ARLU","0.039084","0","0.0093"
"59","dt 59","ARFR","0.031316","0","0.0087"
"59","dt 59","ASDR","0.026848","0","0.1728"
"59","dt 59","DACA","0.020286","0","0.0558"
"59","dt 59","SPCO","0.019884","0","0.0435"
"59","dt 59","LIPU","0.017703","0","0.1137"
"59","dt 59","GAAR","0.007176","0","0.0396"
"59","dt 59","THFI","0.006796","0","0.0582"
"59","fd 59","GAAR","0.181036","0","0.9957"
"59","fd 59","ACHY","0.127916","1","0.5556"
"59","fd 59","ARPU","0.072647","1","0.2529"
"59","fd 59","HEVI","0.062445","0","0.6897"
"59","fd 59","ACMI","0.062226","0","0.0321"
"59","fd 59","DACA","0.059715","0","0.1638"
"59","fd 59","BOGR","0.055903","1","0.0834"
"59","fd 59","FEID","0.055338","1","0.1026"
"59","fd 59","RACO","0.052726","0","0.0279"
"59","fd 59","SPCO","0.049606","0","0.1089"
"59","fd 59","ARLU","0.049064","0","0.0117"
"59","fd 59","SPCR","0.045538","1","0.0105"
"59","fd 59","POSE","0.043750","1","0.0408"
"59","fd 59","POPE","0.043215","0","0.0927"
"59","fd 59","ARFR","0.038875","0","0.0108"
"59","r 59","DACA","0.352","0","0.9660"
"59","r 59","MATA","0.136","0","0.3402"
"59","r 59","HECO","0.128","1","1.0125"
"59","r 59","POSE","0.088","1","0.0822"
"59","r 59","ACMI","0.072","0","0.0369"
"59","r 59","GAAR","0.064","0","0.3519"
"59","r 59","LIPU","0.056","0","0.3600"
"59","r 59","HEVI","0.040","0","0.4419"
"59","r 59","ASDR","0.024","0","0.1542"
"59","r 59","PASM","0.016","1","0.1197"
"59","r 59","ARLU","0.016","0","0.0039"
"59","r 59","SPCR","0.008","1","0.0018"
"59","r 59","BOCU","0.000","1","0.0000"
"59","r 59","BOGR","0.000","1","0.0000"
"59","r 59","SPCO","0.000","0","0.0000"
"60","ir 60","ARPU","0.404156","1","1.4070"
"60","ir 60","ACMI","0.369234","0","0.1899"
"60","ir 60","ARLU","0.044796","0","0.0108"
"60","ir 60","LIPU","0.042164","0","0.2712"
"60","ir 60","THFI","0.035012","0","0.3003"
"60","ir 60","BOGR","0.033841","1","0.0504"
"60","ir 60","RACO","0.020176","0","0.0108"
"60","ir 60","ARFR","0.016323","0","0.0045"
"60","ir 60","SPCR","0.012362","1","0.0030"
"60","ir 60","HECO","0.007101","1","0.0561"
"60","ir 60","FEID","0.006204","1","0.0114"
"60","ir 60","MATA","0.005203","0","0.0129"
"60","ir 60","PASM","0.002450","1","0.0183"
"60","ir 60","DACA","0.000815","0","0.0021"
"60","ir 60","ASDR","0.000163","0","0.0009"
"60","dt 60","BOCU","0.243648","1","1.0314"
"60","dt 60","ARPU","0.158218","1","0.5508"
"60","dt 60","ACHY","0.147205","1","0.6393"
"60","dt 60","SPCR","0.109483","1","0.0252"
"60","dt 60","KOMA","0.076699","1","0.0381"
"60","dt 60","ELEL","0.054075","1","0.2163"
"60","dt 60","ARLU","0.042723","0","0.0102"
"60","dt 60","MATA","0.041914","0","0.1050"
"60","dt 60","ARFR","0.040915","0","0.0114"
"60","dt 60","SPCO","0.024064","0","0.0528"
"60","dt 60","POPE","0.021246","0","0.0456"
"60","dt 60","HEVI","0.015902","0","0.1755"
"60","dt 60","DACA","0.014200","0","0.0390"
"60","dt 60","RACO","0.006205","0","0.0033"
"60","dt 60","GAAR","0.003505","0","0.0192"
"60","fd 60","GAAR","0.133839","0","0.7362"
"60","fd 60","ASDR","0.109614","0","0.7050"
"60","fd 60","SCSC","0.090715","1","0.3948"
"60","fd 60","ARPU","0.079965","1","0.2784"
"60","fd 60","KOMA","0.069697","1","0.0348"
"60","fd 60","ACMI","0.065743","0","0.0339"
"60","fd 60","LIPU","0.057297","0","0.3684"
"60","fd 60","DACA","0.052585","0","0.1443"
"60","fd 60","RACO","0.052359","0","0.0279"
"60","fd 60","FEID","0.051328","1","0.0951"
"60","fd 60","PASM","0.050196","1","0.3753"
"60","fd 60","HEVI","0.049772","0","0.5496"
"60","fd 60","SPCR","0.048242","1","0.0111"
"60","fd 60","MATA","0.046048","0","0.1152"
"60","fd 60","ARLU","0.042600","0","0.0102"
"60","r 60","FEID","0.30078125","1","0.5571"
"60","r 60","DACA","0.17187500","0","0.4716"
"60","r 60","MATA","0.10546875","0","0.2637"
"60","r 60","THFI","0.08984375","0","0.7704"
"60","r 60","POSE","0.07812500","1","0.0729"
"60","r 60","SCSC","0.07031250","1","0.3060"
"60","r 60","ELEL","0.05078125","1","0.2031"
"60","r 60","POPE","0.05078125","0","0.1089"
"60","r 60","GAAR","0.02734375","0","0.1503"
"60","r 60","HECO","0.02343750","1","0.1854"
"60","r 60","RACO","0.01171875","0","0.0063"
"60","r 60","ARFR","0.01171875","0","0.0033"
"60","r 60","BOGR","0.00390625","1","0.0057"
"60","r 60","SPCO","0.00390625","0","0.0087"
"60","r 60","ACMI","0.00000000","0","0.0000"
"61","ir 61","ACHY","0.241231","1","1.0476"
"61","ir 61","ARLU","0.237535","0","0.0570"
"61","ir 61","KOMA","0.162027","1","0.0807"
"61","ir 61","ELEL","0.102251","1","0.4086"
"61","ir 61","POSE","0.071201","1","0.0666"
"61","ir 61","POPE","0.064950","0","0.1392"
"61","ir 61","ACMI","0.043074","0","0.0222"
"61","ir 61","HECO","0.041392","1","0.3273"
"61","ir 61","MATA","0.012859","0","0.0321"
"61","ir 61","FEID","0.007010","1","0.0129"
"61","ir 61","SPCO","0.006030","0","0.0132"
"61","ir 61","THFI","0.005489","0","0.0471"
"61","ir 61","DACA","0.001862","0","0.0051"
"61","ir 61","RACO","0.001666","0","0.0009"
"61","ir 61","GAAR","0.001424","0","0.0078"
"61","dt 61","BOCU","0.299906","1","1.2693"
"61","dt 61","HECO","0.196621","1","1.5552"
"61","dt 61","ARPU","0.107928","1","0.3756"
"61","dt 61","SPCR","0.092330","1","0.0213"
"61","dt 61","MATA","0.084430","0","0.2112"
"61","dt 61","KOMA","0.061958","1","0.0309"
"61","dt 61","ELEL","0.033068","1","0.1323"
"61","dt 61","ARLU","0.030639","0","0.0075"
"61","dt 61","ARFR","0.020770","0","0.0057"
"61","dt 61","ASDR","0.016808","0","0.1080"
"61","dt 61","GAAR","0.015781","0","0.0867"
"61","dt 61","ACMI","0.013570","0","0.0069"
"61","dt 61","SPCO","0.013039","0","0.0285"
"61","dt 61","LIPU","0.007544","0","0.0486"
"61","dt 61","HEVI","0.005608","0","0.0618"
"61","fd 61","GAAR","0.139714","0","0.7686"
"61","fd 61","ASDR","0.117541","0","0.7560"
"61","fd 61","ACHY","0.116419","1","0.5055"
"61","fd 61","SCSC","0.070491","1","0.3066"
"61","fd 61","HECO","0.068377","1","0.5409"
"61","fd 61","ARPU","0.066915","1","0.2328"
"61","fd 61","LIPU","0.062446","0","0.4017"
"61","fd 61","ACMI","0.053582","0","0.0276"
"61","fd 61","DACA","0.053025","0","0.1455"
"61","fd 61","RACO","0.044240","0","0.0234"
"61","fd 61","SPCR","0.044022","1","0.0102"
"61","fd 61","SPCO","0.042241","0","0.0927"
"61","fd 61","THFI","0.041264","0","0.3537"
"61","fd 61","POSE","0.039932","1","0.0372"
"61","fd 61","POPE","0.039793","0","0.0852"
"61","r 61","RACO","0.20689655","0","0.1101"
"61","r 61","KOMA","0.18965517","1","0.0942"
"61","r 61","ASDR","0.12068966","0","0.7761"
"61","r 61","GAAR","0.12068966","0","0.6639"
"61","r 61","BOGR","0.10344828","1","0.1542"
"61","r 61","POSE","0.08620690","1","0.0807"
"61","r 61","BOCU","0.06896552","1","0.2919"
"61","r 61","ACMI","0.05172414","0","0.0267"
"61","r 61","SPCO","0.03448276","0","0.0756"
"61","r 61","LIPU","0.01724138","0","0.1110"
"61","r 61","ARPU","0.00000000","1","0.0000"
"61","r 61","SPCR","0.00000000","1","0.0000"
"61","r 61","DACA","0.00000000","0","0.0000"
"61","r 61","ARFR","0.00000000","0","0.0000"
"61","r 61","THFI","0.00000000","0","0.0000"
"62","ir 62","ACMI","0.183012","0","0.0942"
"62","ir 62","BOCU","0.136112","1","0.5760"
"62","ir 62","SCSC","0.120574","1","0.5247"
"62","ir 62","KOMA","0.091154","1","0.0453"
"62","ir 62","POPE","0.069650","0","0.1494"
"62","ir 62","ARPU","0.065231","1","0.2271"
"62","ir 62","LIPU","0.062597","0","0.4026"
"62","ir 62","ELEL","0.054203","1","0.2166"
"62","ir 62","SPCO","0.053305","0","0.1170"
"62","ir 62","BOGR","0.037675","1","0.0561"
"62","ir 62","ARFR","0.036891","0","0.0102"
"62","ir 62","HEVI","0.036473","0","0.4029"
"62","ir 62","MATA","0.023318","0","0.0582"
"62","ir 62","DACA","0.015310","0","0.0420"
"62","ir 62","ASDR","0.014494","0","0.0933"
"62","dt 62","BOCU","0.254553","1","1.0776"
"62","dt 62","ACHY","0.198864","1","0.8637"
"62","dt 62","BOGR","0.146811","1","0.2190"
"62","dt 62","SPCR","0.110843","1","0.0258"
"62","dt 62","ELEL","0.047042","1","0.1881"
"62","dt 62","ARLU","0.044010","0","0.0105"
"62","dt 62","POSE","0.039945","1","0.0372"
"62","dt 62","ARFR","0.033324","0","0.0093"
"62","dt 62","ASDR","0.027665","0","0.1779"
"62","dt 62","POPE","0.023600","0","0.0507"
"62","dt 62","DACA","0.021737","0","0.0597"
"62","dt 62","SPCO","0.020422","0","0.0447"
"62","dt 62","LIPU","0.017957","0","0.1155"
"62","dt 62","GAAR","0.006708","0","0.0369"
"62","dt 62","THFI","0.006518","0","0.0558"
"62","fd 62","GAAR","0.144802","0","0.7965"
"62","fd 62","ASDR","0.111596","0","0.7176"
"62","fd 62","ARPU","0.086041","1","0.2994"
"62","fd 62","KOMA","0.076083","1","0.0378"
"62","fd 62","HECO","0.071074","1","0.5622"
"62","fd 62","LIPU","0.061390","0","0.3948"
"62","fd 62","BOGR","0.057805","1","0.0861"
"62","fd 62","POSE","0.057192","1","0.0534"
"62","fd 62","RACO","0.055160","0","0.0294"
"62","fd 62","MATA","0.052497","0","0.1314"
"62","fd 62","THFI","0.050966","0","0.4371"
"62","fd 62","HEVI","0.049745","0","0.5493"
"62","fd 62","SPCR","0.047263","1","0.0108"
"62","fd 62","SPCO","0.042885","0","0.0942"
"62","fd 62","ARFR","0.035502","0","0.0099"
"62","r 62","HECO","0.31210191","1","2.4687"
"62","r 62","DACA","0.28662420","0","0.7866"
"62","r 62","ARPU","0.12101911","1","0.4212"
"62","r 62","SCSC","0.08917197","1","0.3879"
"62","r 62","ACMI","0.05095541","0","0.0261"
"62","r 62","POPE","0.04458599","0","0.0957"
"62","r 62","ELEL","0.02547771","1","0.1017"
"62","r 62","RACO","0.01910828","0","0.0102"
"62","r 62","BOCU","0.01273885","1","0.0540"
"62","r 62","BOGR","0.01273885","1","0.0189"
"62","r 62","LIPU","0.01273885","0","0.0819"
"62","r 62","MATA","0.01273885","0","0.0318"
"62","r 62","GAAR","0.00000000","0","0.0000"
"62","r 62","ARLU","0.00000000","0","0.0000"
"62","r 62","ASDR","0.00000000","0","0.0000"
"63","ir 63","POSE","0.275036","1","0.2571"
"63","ir 63","KOMA","0.258970","1","0.1287"
"63","ir 63","ARPU","0.174590","1","0.6078"
"63","ir 63","POPE","0.097969","0","0.2100"
"63","ir 63","LIPU","0.052169","0","0.3354"
"63","ir 63","ARLU","0.042937","0","0.0102"
"63","ir 63","THFI","0.037943","0","0.3252"
"63","ir 63","BOGR","0.019300","1","0.0288"
"63","ir 63","SPCO","0.016371","0","0.0360"
"63","ir 63","ARFR","0.012069","0","0.0033"
"63","ir 63","FEID","0.004813","1","0.0090"
"63","ir 63","HECO","0.003592","1","0.0285"
"63","ir 63","MATA","0.003372","0","0.0084"
"63","ir 63","DACA","0.000642","0","0.0018"
"63","ir 63","ASDR","0.000226","0","0.0015"
"63","dt 63","HECO","0.178856","1","1.4148"
"63","dt 63","ACHY","0.174722","1","0.7587"
"63","dt 63","BOGR","0.148809","1","0.2220"
"63","dt 63","ARPU","0.124864","1","0.4347"
"63","dt 63","SPCR","0.089249","1","0.0207"
"63","dt 63","ARFR","0.046240","0","0.0129"
"63","dt 63","POSE","0.044279","1","0.0414"
"63","dt 63","ARLU","0.040654","0","0.0099"
"63","dt 63","POPE","0.039039","0","0.0837"
"63","dt 63","MATA","0.038186","0","0.0954"
"63","dt 63","SPCO","0.030108","0","0.0660"
"63","dt 63","DACA","0.017008","0","0.0468"
"63","dt 63","ACMI","0.013281","0","0.0069"
"63","dt 63","GAAR","0.007499","0","0.0411"
"63","dt 63","THFI","0.007204","0","0.0618"
"63","fd 63","ASDR","0.161652","0","1.0395"
"63","fd 63","ACHY","0.117275","1","0.5094"
"63","fd 63","ARPU","0.070119","1","0.2442"
"63","fd 63","LIPU","0.069789","0","0.4488"
"63","fd 63","SCSC","0.069385","1","0.3018"
"63","fd 63","MATA","0.064740","0","0.1620"
"63","fd 63","FEID","0.062632","1","0.1161"
"63","fd 63","ACMI","0.056985","0","0.0294"
"63","fd 63","HEVI","0.056260","0","0.6213"
"63","fd 63","KOMA","0.052158","1","0.0258"
"63","fd 63","RACO","0.050806","0","0.0270"
"63","fd 63","THFI","0.049496","0","0.4245"
"63","fd 63","POPE","0.040408","0","0.0867"
"63","fd 63","POSE","0.039497","1","0.0369"
"63","fd 63","ARFR","0.038797","0","0.0108"
"63","r 63","SCSC","0.320441989","1","1.3944"
"63","r 63","MATA","0.193370166","0","0.4836"
"63","r 63","DACA","0.104972376","0","0.2880"
"63","r 63","THFI","0.099447514","0","0.8526"
