"trt.b.y","distdt","distir","distfd","distr","targetdist"
"fd.23.2021",2.08837422506923,1.61591214470789,0.521065314850134,1.43582929279383,0.521065314850134
"fd.23.2022",0.857696873389779,2.0449197255775,0.305682457782484,1.72593921751874,0.305682457782484
"fd.23.2023",1.18952795191385,1.70085830097224,0.497043792716101,1.56784957700579,0.497043792716101
"fd.24.2021",3.28092725152953,2.56150585410277,0.298126270277422,2.25828571414988,0.298126270277422
"fd.24.2022",1.0636179971533,1.47547471678786,0.0582926904735036,3.41336649366419,0.0582926904735036
"fd.24.2023",1.53434073028503,1.82551993794327,0.195942189881727,0.514060105312314,0.195942189881727
"fd.25.2021",2.82957160158658,2.57116908403023,0.392802311393386,1.54055693318459,0.392802311393386
"fd.25.2022",0.986887029258246,1.67088797403278,0.317561105837007,1.52930653531854,0.317561105837007
"fd.25.2023",1.44697402993186,1.89938692057616,0.159578495253588,0.847796138761118,0.159578495253588
"fd.26.2021",2.05461588439238,2.09720661435464,0.291615084446388,0.723570173514611,0.291615084446388
"fd.26.2022",1.10700536091997,1.96181036016753,0.619865507862952,3.20271304410377,0.619865507862952
"fd.26.2023",2.03887333980856,2.29748705975733,0.263247006087509,0.9515670796758,0.263247006087509
"fd.27.2021",2.25675065010791,2.00119837143326,0.358718125261694,0.961387637033968,0.358718125261694
"fd.27.2022",1.08802243252359,1.96513999996067,0.588863467382763,2.4527701887326,0.588863467382763
"fd.27.2023",1.27107994547369,2.14827843666593,0.273380165448776,1.45838865013973,0.273380165448776
"fd.28.2021",1.95132304467986,2.14764293393511,0.306854881319419,0.524812608901204,0.306854881319419
"fd.28.2022",0.949516509678589,1.76204003080001,0.41418384078815,3.16159530743946,0.41418384078815
"fd.28.2023",1.05387568136423,1.6092824219938,0.521495013273241,2.11967271323643,0.521495013273241
"fd.29.2021",2.54368189995118,2.47639656371705,0.297246021930278,0.950457564121307,0.297246021930278
"fd.29.2022",1.34530305515414,3.12963453959312,0.619865507862952,2.31785138266764,0.619865507862952
"fd.29.2023",2.68633568961681,2.66648221203623,0.309942227318902,1.34124608714387,0.309942227318902
"fd.3.2021",2.4135190942607,1.96478394676397,0.412043640096276,1.1788353889095,0.412043640096276
"fd.3.2022",1.00117112885471,2.5711240025778,0.420820607268597,1.71981248961141,0.420820607268597
"fd.3.2023",2.76027252393312,2.43470967668729,0.488752176230992,1.47756636143332,0.488752176230992
"fd.30.2021",3.1799658527094,2.30203582925792,0.374204776263659,2.02015610146268,0.374204776263659
"fd.30.2022",1.22547802487109,1.88965749932953,0.11449315330547,2.42182580386674,0.11449315330547
"fd.30.2023",3.26295382465868,2.73193340155004,0.387956270472941,2.03503598231509,0.387956270472941
"fd.31.2021",3.36673257069492,2.76405866937091,0.23893282765599,2.1908296928704,0.23893282765599
"fd.31.2022",0.822387369856203,1.24275269146124,0.59885511091437,3.09956071146895,0.59885511091437
"fd.31.2023",0.532031677495882,1.04534940124025,0.497172031004294,3.49417955078664,0.497172031004294
"fd.32.2021",3.00107026638438,2.7288526940091,0.417738622577297,1.79405767858333,0.417738622577297
"fd.32.2022",0.597733602304505,1.4398631547707,0.14370728298456,1.99268769504731,0.14370728298456
"fd.32.2023",1.99297992096112,2.28667754619439,0.264716752785042,0.712311995288305,0.264716752785042
"fd.33.2021",2.29775363731792,1.96225060086438,0.0232027482376073,0.815940029780065,0.0232027482376073
"fd.33.2022",0.867810750826525,1.04454440142509,0.230925854243929,4.27830273308923,0.230925854243929
"fd.33.2023",1.23119640660915,1.18754517608473,0.355187166940178,1.77528945615952,0.355187166940178
